Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
12/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,25,31,65,100,E - NE,Fracos
13/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,100,E - NE,Fracos
14/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,100,E,Fracos
15/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,25,30,70,100,E - NE,Fracos
16/03/2025,Beruri - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,32,60,100,E - NE,Fracos
17/03/2025,Beruri - AM,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,25,31,65,95,NE,Fracos
18/03/2025,Beruri - AM,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,25,32,60,95,NE,Fracos
19/03/2025,Beruri - AM,Nublado a parcialmente nublado com chuva,Estavel,24,29,70,100,E - NE,Fracos
20/03/2025,Beruri - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,31,65,100,SE - NE,Fracos
21/03/2025,Beruri - AM,Parcialmente nublado,Estavel,25,33,55,95,NE - E,Fracos
22/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,32,60,100,NE,Fracos
23/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,100,NE - E,Fracos
24/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,25,30,70,100,E - NE,Fracos
25/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,29,80,95,E - SE,Fracos
26/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,25,31,65,95,NE - SE,Fracos
27/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,25,31,65,100,E - NE,Fracos
28/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,25,31,65,100,E - NE,Fracos
29/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,25,30,70,100,NE,Fracos
30/03/2025,Beruri - AM,Nublado com pancadas de chuva e trovoadas,Estavel,25,29,75,100,SE - E,Fracos
31/03/2025,Beruri - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,25,30,70,100,NE - SE,Fracos
01/03/2025,Boa Vista - RR,Claro,Estavel,24,35,35,70,NE,Fracos/Moderados
02/03/2025,Boa Vista - RR,Claro a poucas nuvens,Estavel,24,36,30,70,NE,Fracos/Moderados
06/03/2025,Boa Vista - RR,Claro a poucas nuvens,Elevacao,26,36,30,70,NE - E,Fracos/Moderados
07/03/2025,Boa Vista - RR,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,100,NE,Fracos/Moderados
08/03/2025,Boa Vista - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,24,32,60,95,NE,Fracos/Moderados
09/03/2025,Boa Vista - RR,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,30,70,100,NE,Fracos
10/03/2025,Boa Vista - RR,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,31,65,100,NE,Fracos/Moderados
11/03/2025,Boa Vista - RR,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,60,95,NE - E,Fracos/Moderados
12/03/2025,Boa Vista - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,95,NE - E,Fracos/Moderados
13/03/2025,Boa Vista - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,65,95,E - NE,Fracos
14/03/2025,Boa Vista - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,31,65,95,NE - SE,Fracos/Moderados
15/03/2025,Boa Vista - RR,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,30,70,100,E - SE,Fracos
16/03/2025,Boa Vista - RR,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,31,65,100,E - SE,Fracos/Calmos
17/03/2025,Boa Vista - RR,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,24,32,60,95,E,Calmos/Fracos
18/03/2025,Boa Vista - RR,Parcialmente nublado a poucas nuvens,Estavel,23,33,50,95,NE - S,Calmos/Fracos
19/03/2025,Boa Vista - RR,Parcialmente nublado a nublado,Estavel,24,33,50,90,NE - SE,Fracos/Moderados
20/03/2025,Boa Vista - RR,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,30,70,100,NE,Fracos
21/03/2025,Boa Vista - RR,Parcialmente nublado,Estavel,24,33,50,90,NE - E,Fracos/Moderados
22/03/2025,Boa Vista - RR,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,85,NE,Fracos/Moderados
23/03/2025,Boa Vista - RR,Claro a parcialmente nublado,Estavel,24,32,45,80,NE,Calmos/Fracos
24/03/2025,Boa Vista - RR,Claro a parcialmente nublado,Estavel,24,32,45,70,NE,Calmos/Fracos
25/03/2025,Boa Vista - RR,Poucas nuvens a parcialmente nublado,Estavel,24,33,50,75,NE,Calmos/Fracos
26/03/2025,Boa Vista - RR,Poucas nuvens a parcialmente nublado,Estavel,25,34,45,75,NE,Calmos/Fracos
27/03/2025,Boa Vista - RR,Parcialmente nublado,Estavel,25,34,50,80,NE,Fracos/Moderados
28/03/2025,Boa Vista - RR,Poucas nuvens a parcialmente nublado,Estavel,25,32,45,70,NE,Calmos/Fracos
29/03/2025,Boa Vista - RR,Parcialmente nublado,Estavel,25,33,50,85,NE - E,Fracos/Moderados
30/03/2025,Boa Vista - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,25,34,45,95,NE,Fracos/Moderados
31/03/2025,Boa Vista - RR,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,24,31,65,100,NE,Fracos
01/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,60,100,NE,Fracos
02/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,31,65,100,E - NE,Fracos
03/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,100,E - NE,Fracos
04/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,100,E - NE,Fracos
05/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,100,E - NE,Fracos
06/03/2025,Boa Vista do Ramos - AM,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,24,32,60,95,E - SE,Fracos
07/03/2025,Boa Vista do Ramos - AM,Nublado com chuva e trovoadas,Estavel,23,30,70,100,NE - E,Fracos
08/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com chuva e trovoadas,Estavel,24,29,70,100,NE - SE,Fracos
09/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,32,60,100,NE - SE,Fracos
10/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,32,60,100,NE,Fracos
11/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,31,65,100,E - NE,Fracos
12/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,E - NE,Fracos
13/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,31,65,100,NE - E,Fracos
14/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,31,65,100,E,Fracos
15/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,NE - E,Fracos
16/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,25,32,65,100,E - NE,Fracos
17/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,24,31,65,100,E - NE,Fracos
18/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,E,Fracos
19/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,E - NE,Fracos
20/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,30,70,100,E - NE,Fracos
21/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,32,60,100,NE - E,Fracos
22/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,30,70,100,NE - E,Fracos
23/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,31,65,100,NE - E,Fracos
24/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,70,90,E - NE,Fracos
25/03/2025,Boa Vista do Ramos - AM,Encoberto a parciamente nublado com chuva,Estavel,23,29,75,95,SE - NE,Fracos
26/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,31,65,100,E,Fracos
27/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,E - NE,Fracos
28/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,29,75,100,E - NE,Fracos
29/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,NE - E,Fracos
30/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,29,75,100,E - NE,Fracos
31/03/2025,Boa Vista do Ramos - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,30,70,100,NE,Fracos
01/03/2025,Boca do Acre - AM,Nublado com chuva,Estavel,24,29,65,95,E - NE,Fracos
02/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,30,70,95,NE - S,Fracos
03/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,95,NE - E,Fracos
04/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,95,NE - E,Fracos
05/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,95,NE - E,Fracos
06/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com chuva e trovoadas,Estavel,23,29,75,100,N - NE,Fracos
07/03/2025,Boca do Acre - AM,Nublado com pancadas de chuva e trovoadas,Estavel,24,30,70,100,NE,Fracos
08/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,31,65,100,NE,Fracos
09/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,30,70,100,NE - SE,Fracos
10/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,29,70,100,E - SE,Fracos
11/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,31,65,100,W - SW,Fracos
12/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,31,65,100,NE - SE,Fracos
13/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,31,65,100,SE - E,Fracos
14/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,30,70,100,SE - S,Fracos/Calmos
15/03/2025,Boca do Acre - AM,Encoberto a parciamente nublado com chuva,Declinio,23,30,70,100,S - SE,Fracos
16/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com chuva,Estavel,23,31,65,95,W - S,Fracos
17/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,29,65,95,N - SE,Fracos
18/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,29,75,100,N - NE,Fracos
19/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,29,70,100,E,Calmos/Fracos
20/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,23,32,60,100,S,Fracos
21/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,23,31,65,100,NE,Fracos
22/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,60,95,NW,Fracos
23/03/2025,Boca do Acre - AM,Nublado a poucas nuvens com pancadas de chuva isoladas,Estavel,24,30,60,95,NW - N,Fracos
24/03/2025,Boca do Acre - AM,Nublado a poucas nuvens com pancadas de chuva,Estavel,24,32,60,95,N - NW,Fracos
25/03/2025,Boca do Acre - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,30,60,100,N - NE,Fracos
26/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,30,70,95,NE,Fracos
27/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,65,100,N - NE,Fracos
28/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,23,30,70,100,NE,Fracos
29/03/2025,Boca do Acre - AM,Nublado com chuva e trovoadas,Estavel,23,32,60,100,N - NE,Fracos
30/03/2025,Boca do Acre - AM,Nublado a parcialmente nublado com chuva,Estavel,23,28,70,100,NW - N,Fracos
31/03/2025,Boca do Acre - AM,Encoberto a parciamente nublado com pancadas de chuva isoladas,Estavel,24,29,70,95,N - NE,Fracos
01/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com chuva a noite,Estavel,23,30,71,98,NE,Fracos
01/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
02/03/2025,Bom Jesus do Tocantins - PA,Nublado a parcialmente nublado com chuva na madrugada,Estavel,23,30,74,98,NE,Fracos
02/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
03/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
03/03/2025,Bom Jesus do Tocantins - PA,Nublado a parcialmente nublado com chuva em areas isoladas a tarde e a noite,Estavel,23,31,70,98,NE,Fracos
04/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
05/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
06/03/2025,Bom Jesus do Tocantins - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,65,100,E - NE,Fracos/Moderados
06/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
07/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
08/03/2025,Bom Jesus do Tocantins - PA,Nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,22,29,75,100,E - NE,Fracos/Moderados
08/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
09/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,22,30,70,100,E - NE,Fracos/Moderados
09/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
10/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
10/03/2025,Bom Jesus do Tocantins - PA,Nublado com chuva e trovoadas a tarde e a noite,Estavel,22,30,70,100,E - NE,Fracos/Moderados
11/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,30,73,95,NW,Fracos
11/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,30,60,95,NE,Fracos
12/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,31,62,97,NW,Fracos
12/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,30,60,95,NE,Fracos
13/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,32,64,96,NW,Fracos
13/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,30,60,95,NE,Fracos
14/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a poucas nuvens,Estavel,24,31,62,96,NW,Fracos
14/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,30,60,95,NE,Fracos
15/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,30,60,95,NE,Fracos
15/03/2025,Bom Jesus do Tocantins - TO,Claro a poucas nuvens,Estavel,24,31,67,97,NW,Fracos
16/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,30,60,95,NE,Fracos
16/03/2025,Bom Jesus do Tocantins - TO,Poucas nuvens a nublado com chuva em areas isoladas a tarde,Estavel,24,30,69,94,NW,Fracos
17/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,30,60,95,NE,Fracos
17/03/2025,Bom Jesus do Tocantins - TO,Poucas nuvens a nublado com chuva em areas isoladas a tarde,Estavel,24,31,67,93,NW,Fracos
18/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado com chuva em areas isoladas a tarde,Estavel,23,31,68,98,NE,Fracos
19/03/2025,Bom Jesus do Tocantins - PA,Nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,23,30,73,98,NE,Fracos
20/03/2025,Bom Jesus do Tocantins - PA,Nublado a parcialmente nublado com chuva pela manha,Estavel,24,30,71,98,NE,Fracos
21/03/2025,Bom Jesus do Tocantins - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,30,72,100,NE,Fracos
22/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas pela manha,Estavel,23,31,72,99,NE,Fracos
23/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,31,71,98,NE,Fracos
24/03/2025,Bom Jesus do Tocantins - PA,Nublado a parcialmente nublado com chuva pela manha,Estavel,23,30,70,98,NE,Fracos
25/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,32,77,100,NW - N,Fracos
25/03/2025,Bom Jesus do Tocantins - PA,Nublado a parcialmente nublado com chuva na madrugada,Estavel,23,31,70,100,NE,Fracos
26/03/2025,Bom Jesus do Tocantins - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,32,77,100,NW - N,Fracos
26/03/2025,Bom Jesus do Tocantins - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
